"symbol","date","open","high","low","close","volume","adjusted"
"Corn",2015-04-10,378.75,379,374.75,377,198132,377
"Corn",2015-04-13,375.25,375.5,370.5,370.5,196231,370.5
"Corn",2015-04-14,371.75,374.5,371.5,373.5,184709,373.5
"Corn",2015-04-15,371.75,378.5,371.5,376,173032,376
"Corn",2015-04-16,376.5,377.5,373,376.25,220497,376.25
"Corn",2015-04-17,376.5,380,376.5,379.75,122447,379.75
"Corn",2015-04-20,378,379.5,376.5,378,152395,378
"Corn",2015-04-21,374.25,374.25,371.75,373,133450,373
"Corn",2015-04-22,371.5,373.5,369.5,372.5,179367,372.5
"Corn",2015-04-23,374,377.5,370.5,370.75,141185,370.75
"Corn",2015-04-24,368.75,368.75,364,364.5,191785,364.5
"Corn",2015-04-27,362.5,364.5,360.5,360.75,145306,360.75
"Corn",2015-04-28,361.25,362.25,359.75,361,139207,361
"Corn",2015-04-29,361.75,364,361.75,363.75,116765,363.75
"Corn",2015-04-30,365.5,365.5,360.75,362.5,79151,362.5
"Corn",2015-05-01,359,359,359,359.75,19353,359.75
"Corn",2015-05-04,358,358.25,358,358.75,6089,358.75
"Corn",2015-05-05,356,356,354.5,361.25,3335,361.25
"Corn",2015-05-06,365.5,367,365.5,366.5,4250,366.5
"Corn",2015-05-07,359.5,359.5,359.5,357.75,2990,357.75
"Corn",2015-05-08,358.5,358.5,358.5,358.5,3293,358.5
"Corn",2015-05-11,358.25,358.25,358.25,358.25,1210,358.25
"Corn",2015-05-12,359,359,359,357,636,357
"Corn",2015-05-13,356,356,356,356,406,356
"Corn",2015-05-14,361,361,361,361,579,361
"Corn",2015-05-15,368,368.25,363,365.5,198520,365.5
"Corn",2015-05-18,369.25,370,367.5,368,171130,368
"Corn",2015-05-19,363.5,363.75,360.25,362,155820,362
"Corn",2015-05-20,361,361.25,359,360,175468,360
"Corn",2015-05-21,361.75,366.25,361.75,365,152947,365
"Corn",2015-05-22,366.75,366.75,359.5,360,170412,360
"Corn",2015-05-26,358.5,358.5,354.5,355,155675,355
"Corn",2015-05-27,353.25,354.75,349,349.5,172180,349.5
"Corn",2015-05-28,350.5,354.75,348.75,353.5,180699,353.5
"Corn",2015-05-29,355.75,355.75,350.75,351.5,163613,351.5
"Corn",2015-06-01,350.75,354,348.5,352.25,141539,352.25
"Corn",2015-06-02,355.5,359.25,354.25,359,140812,359
"Corn",2015-06-03,358.25,362.75,357.75,359,180406,359
"Corn",2015-06-04,358,364,358,363.5,222940,363.5
"Corn",2015-06-05,361,366.5,360.25,360.5,146468,360.5
"Corn",2015-06-08,363.75,366,362.5,365.25,209282,365.25
"Corn",2015-06-09,364.25,368,364,365,174596,365
"Corn",2015-06-10,365.75,365.75,357,357.25,230801,357.25
"Corn",2015-06-11,356,357.75,355,356.5,349011,356.5
"Corn",2015-06-12,355.5,356.5,352.5,353,256052,353
"Corn",2015-06-15,351.25,351.25,347.25,348.25,223042,348.25
"Corn",2015-06-16,350.75,354,348,354,261742,354
"Corn",2015-06-17,336.5,360.75,356.5,359.25,253135,359.25
"Corn",2015-06-18,358,360.25,357.5,358,197540,358
"Corn",2015-06-19,355,355.25,353,353.25,180245,353.25
"Corn",2015-06-22,354.25,360.5,351.25,360,164909,360
"Corn",2015-06-23,361.5,367.75,361,367.5,179336,367.5
"Corn",2015-06-24,364.5,370.25,364.5,366.5,202628,366.5
"Corn",2015-06-25,369,377,369,376.5,210672,376.5
"Corn",2015-06-26,387.5,387.5,381,385,176632,385
"Corn",2015-06-29,390.25,390.5,383,383.25,191984,383.25
"Corn",2015-06-30,385,415,384,414,138122,414
"Corn",2015-07-01,408.5,415,406.5,413.75,39750,413.75
"Corn",2015-07-02,413.5,420,413.5,419.75,18653,419.75
"Corn",2015-07-06,412.5,418.75,412,418.5,11002,418.5
"Corn",2015-07-07,415.75,416.25,407.75,415.75,10263,415.75
"Corn",2015-07-08,416.25,420.75,411.75,416.25,6959,416.25
"Corn",2015-07-09,421.25,425,416.5,421.25,5780,421.25
"Corn",2015-07-10,427.25,431,418,427.25,5157,427.25
"Corn",2015-07-13,433.5,434.25,424,433.5,1961,433.5
"Corn",2015-07-14,424,436.25,423.25,424,1528,424
"Corn",2015-07-15,429.5,431.75,421,429.5,157441,429.5
"Corn",2015-07-16,430,438.75,429,430,155160,430
"Corn",2015-07-17,420.25,429.5,418.25,420.25,144241,420.25
"Corn",2015-07-20,405,418.5,404.75,405,108363,405
"Corn",2015-07-21,406.5,410.25,402.5,406.5,115539,406.5
"Corn",2015-07-22,402.75,407.5,399.75,402.75,99828,402.75
"Corn",2015-07-23,403.25,405.25,398.5,403.25,102950,403.25
"Corn",2015-07-24,392.5,403.5,392.25,392.5,91749,392.5
"Corn",2015-07-27,373,389.25,372.75,373,95623,373
"Corn",2015-07-28,375,375.75,370,375,168643,375
"Corn",2015-07-29,367.75,377.75,368,367.75,90252,367.75
"Corn",2015-07-30,373.25,373.75,365.75,373.25,102337,373.25
"Corn",2015-07-31,371,377.5,369.25,371,122979,371
"Corn",2015-08-03,366.5,370.5,365,366.5,108953,366.5
"Corn",2015-08-04,368.75,372.75,366.75,368.75,87164,368.75
"Corn",2015-08-05,372.75,373.75,367.5,372.75,84695,372.75
"Corn",2015-08-06,369.75,375,370,369.75,124085,369.75
"Corn",2015-08-07,372.75,375,366.5,372.75,90804,372.75
"Corn",2015-08-10,390.25,390.5,373.75,390.25,135952,390.25
"Corn",2015-08-11,376.5,388.5,376.75,376.5,179127,376.5
"Corn",2015-08-12,357.25,382.75,346.5,357.25,150143,357.25
"Corn",2015-08-13,363.75,364,355.25,363.75,213756,363.75
"Corn",2015-08-14,364,365.75,359.75,364,171458,364
"Corn",2015-08-17,363.25,368,361.25,363.25,121627,363.25
"Corn",2015-08-18,366.25,368.25,361.75,366.25,96021,366.25
"Corn",2015-08-19,367.25,372,365.75,367.25,92424,367.25
"Corn",2015-08-20,371,371.75,367,371,95765,371
"Corn",2015-08-21,365.25,372.5,364,365.25,106836,365.25
"Corn",2015-08-24,368.75,369.75,354,368.75,96220,368.75
"Corn",2015-08-25,365.5,375,363.75,365.5,157282,365.5
"Corn",2015-08-26,361.75,369,361.5,361.75,110032,361.75
"Corn",2015-08-27,363.75,367.25,360.25,363.75,82911,363.75
"Corn",2015-08-28,363.25,368.75,362.25,363.25,128432,363.25
"Corn",2015-08-31,363.75,363.75,363.75,363.75,121534,363.75
"Corn",2015-09-01,356,362.5,355.25,356,26929,356
"Corn",2015-09-02,354,358,351.25,354,14224,354
"Corn",2015-09-03,347.75,354.5,347.5,347.75,8732,347.75
"Corn",2015-09-04,349.5,351,346.75,349.5,8523,349.5
"Corn",2015-09-08,355,355,351,355,5793,355
"Corn",2015-09-09,356.5,359.25,353.25,356.5,4757,356.5
"Corn",2015-09-10,361.75,362,355.5,361.75,4069,361.75
"Corn",2015-09-11,374.5,371.75,357,374.5,2090,374.5
"Corn",2015-09-14,379,381,375,379,2234,379
"Corn",2015-09-15,390.5,395,388.75,390.5,191326,390.5
"Corn",2015-09-16,386,391,383,386,137584,386
"Corn",2015-09-17,379.75,385.5,380.25,379.75,136515,379.75
"Corn",2015-09-18,377.25,382.5,376.5,377.25,100749,377.25
"Corn",2015-09-21,384.5,385.5,375,384.5,122700,384.5
"Corn",2015-09-22,380.5,384.5,377.25,380.5,148745,380.5
"Corn",2015-09-23,383.25,384.5,379,383.25,125418,383.25
"Corn",2015-09-24,381.5,384,379.25,381.5,99196,381.5
"Corn",2015-09-25,389,388.75,381,389,106335,389
"Corn",2015-09-28,386.75,392.5,383.75,386.75,143043,386.75
"Corn",2015-09-29,389,389.5,385,389,143666,389
"Corn",2015-09-30,387.75,394.5,383.5,387.75,128653,387.75
"Corn",2015-10-01,388.75,393,385,388.75,268863,388.75
"Corn",2015-10-02,389.25,391.5,384,389.25,136427,389.25
"Corn",2015-10-05,393.5,393.5,388.75,393.5,164402,393.5
"Corn",2015-10-06,398.25,399,391.75,398.25,113450,398.25
"Corn",2015-10-07,395.75,399.75,393.75,395.75,190309,395.75
"Corn",2015-10-08,391.25,395.75,390.5,391.25,146387,391.25
"Corn",2015-10-09,382.75,394.25,383.5,382.75,131351,382.75
"Corn",2015-10-12,380.75,385.25,380.25,380.75,262772,380.75
"Corn",2015-10-13,384.5,384.75,379,384.5,134597,384.5
"Corn",2015-10-14,379,386.75,378.5,379,148065,379
"Corn",2015-10-15,375.5,379.5,375,375.5,137517,375.5
"Corn",2015-10-16,376.75,378,372.5,376.75,123418,376.75
"Corn",2015-10-19,373,377.5,373,373,142264,373
"Corn",2015-10-20,376.75,377.75,372,376.75,120046,376.75
"Corn",2015-10-21,380.75,380.5,375.5,380.75,169213,380.75
"Corn",2015-10-22,378.25,383.5,377.5,378.25,215666,378.25
"Corn",2015-10-23,379.75,379,375,379.75,132712,379.75
"Corn",2015-10-26,384.5,385.75,378,384.5,171647,384.5
"Corn",2015-10-27,380,387.5,380,380,200132,380
"Corn",2015-10-28,376,380.75,375.75,376,205737,376
"Corn",2015-10-29,380,380.5,375.5,380,153094,380
"Corn",2015-10-30,382.25,383.75,378.75,382.25,146184,382.25
"Corn",2015-11-02,376.5,381.75,376,376.5,152847,376.5
"Corn",2015-11-03,380.5,382.25,375.75,380.5,173276,380.5
"Corn",2015-11-04,380.5,383.5,376.5,380.5,247284,380.5
"Corn",2015-11-05,374.5,379.75,374.75,374.5,245045,374.5
"Corn",2015-11-06,373,375.25,370,373,241092,373
"Corn",2015-11-09,366.75,375.5,367.5,366.75,218103,366.75
"Corn",2015-11-10,359,367.75,356,359,295989,359
"Corn",2015-11-11,362.25,363.5,359.5,362.25,428758,362.25
"Corn",2015-11-12,362,363.5,359.25,362,274519,362
"Corn",2015-11-13,358.25,362.25,358.25,358.25,264486,358.25
"Corn",2015-11-16,360,360.75,357.25,360,165822,360
"Corn",2015-11-17,362,362.5,358.25,362,139156,362
"Corn",2015-11-18,361.75,364.25,358.5,361.75,195761,361.75
"Corn",2015-11-19,364.25,365.5,360.25,364.25,245397,364.25
"Corn",2015-11-20,363.25,366.5,362,363.25,175839,363.25
"Corn",2015-11-23,367.25,367.5,360,367.25,188672,367.25
"Corn",2015-11-24,364.25,367.25,364,364.25,177566,364.25
"Corn",2015-11-25,366,366.5,364,366,163371,366
"Corn",2015-11-27,359.25,365.75,358.75,359.25,147246,359.25
"Corn",2015-11-30,365,366,359.25,365,73101,365
"Corn",2015-12-01,367,368.75,364.5,367,33639,367
"Corn",2015-12-02,364,367,363.75,364,10597,364
"Corn",2015-12-03,370.25,371.25,361.25,370.25,4775,370.25
"Corn",2015-12-04,376.25,375.75,369.75,376.25,11682,376.25
"Corn",2015-12-07,368.5,376,368.75,368.5,4951,368.5
"Corn",2015-12-08,370,371,367.25,370,3397,370
"Corn",2015-12-09,371.75,376.75,368.5,371.75,3115,371.75
"Corn",2015-12-10,377.25,379.25,371.75,377.25,3550,377.25
"Corn",2015-12-11,373,378.75,373,373,2951,373
"Corn",2015-12-14,381.75,381.75,373.5,381.75,2061,381.75
"Corn",2015-12-15,377.25,379.5,375.75,377.25,128249,377.25
"Corn",2015-12-16,369.75,377.75,369.5,369.75,103753,369.75
"Corn",2015-12-17,374.25,375,362.5,374.25,159022,374.25
"Corn",2015-12-18,374.5,379.5,372.75,374.5,269285,374.5
"Corn",2015-12-21,372,377,369.75,372,180303,372
"Corn",2015-12-22,366.25,374.5,366.25,366.25,129720,366.25
"Corn",2015-12-23,365.5,367.75,364.5,365.5,124216,365.5
"Corn",2015-12-24,364.5,365.75,363.5,364.5,95523,364.5
"Corn",2015-12-28,361,365.5,360.5,361,57476,361
"Corn",2015-12-29,362.5,362.5,357,362.5,101006,362.5
"Corn",2015-12-30,359,364,358,359,123500,359
"Corn",2015-12-31,358.75,360.25,357.5,358.75,102103,358.75
"Corn",2016-01-04,351.5,360,350.5,351.5,77003,351.5
"Corn",2016-01-05,353,356,351.75,353,188747,353
"Corn",2016-01-06,353.25,354.75,350.25,353.25,147255,353.25
"Corn",2016-01-07,353,354.25,348.5,353,138855,353
"Corn",2016-01-08,357,357.75,352.75,357,151656,357
"Corn",2016-01-11,351.75,357.25,349.5,351.75,178645,351.75
"Corn",2016-01-12,356.75,363.75,349.5,356.75,174492,356.75
"Corn",2016-01-13,358,360.75,355.5,358,298175,358
"Corn",2016-01-14,358,360.25,355.5,358,216869,358
"Corn",2016-01-15,363.25,362.75,356,363.25,163853,363.25
"Corn",2016-01-19,367.75,369.5,364,367.75,179659,367.75
"Corn",2016-01-20,368.75,369.25,365.25,368.75,227108,368.75
"Corn",2016-01-21,367,372,365.5,367,193968,367
"Corn",2016-01-22,370.25,371.5,366.5,370.25,245065,370.25
"Corn",2016-01-25,369.75,372.5,366.5,369.75,163779,369.75
"Corn",2016-01-26,369.25,372,367,369.25,153213,369.25
"Corn",2016-01-27,369.25,371,367.5,369.25,167690,369.25
"Corn",2016-01-28,365.5,370.25,365,365.5,176387,365.5
"Corn",2016-01-29,372,371.75,365,372,180821,372
"Corn",2016-02-01,371.25,371.5,367.75,371.25,220973,371.25
"Corn",2016-02-02,372.5,373.75,369,372.5,144223,372.5
"Corn",2016-02-03,371,373.25,370.25,371,203481,371
"Corn",2016-02-04,368.5,373.5,368,368.5,156546,368.5
"Corn",2016-02-05,365.75,369.5,366,365.75,181870,365.75
"Corn",2016-02-08,362.25,367,361.5,362.25,232059,362.25
"Corn",2016-02-09,361,362.75,359.25,361,222967,361
"Corn",2016-02-10,360.25,361.75,359.25,360.25,262404,360.25
"Corn",2016-02-11,360.25,363.25,358.5,360.25,148373,360.25
"Corn",2016-02-12,358.75,362,358.25,358.75,219260,358.75
"Corn",2016-02-16,363,363.5,359,363,183832,363
"Corn",2016-02-17,367.25,367,362,367.25,213497,367.25
"Corn",2016-02-18,365.5,368,365.25,365.5,174335,365.5
"Corn",2016-02-19,365.5,367.5,364.75,365.5,231650,365.5
"Corn",2016-02-22,367.5,369.25,366.25,367.5,197441,367.5
"Corn",2016-02-23,362,367.25,361.5,362,218973,362
"Corn",2016-02-24,359.75,362.75,358.75,359.75,127839,359.75
"Corn",2016-02-25,355.5,361.5,355,355.5,170408,355.5
"Corn",2016-02-26,354.5,356.25,352.5,354.5,147056,354.5
"Corn",2016-02-29,353.5,357,353,353.5,120564,353.5
"Corn",2016-03-01,353.75,355,353,353.75,23036,353.75
"Corn",2016-03-02,354.5,355.5,352.5,354.5,11130,354.5
"Corn",2016-03-03,353.75,355.5,351.75,353.75,2360,353.75
"Corn",2016-03-04,354.5,357.75,353.5,354.5,4106,354.5
"Corn",2016-03-07,355,358.5,355.25,355,2335,355
"Corn",2016-03-08,358.75,361,354.25,358.75,1174,358.75
"Corn",2016-03-09,359,360,356,359,1194,359
"Corn",2016-03-10,362.5,363,357.75,362.5,1749,362.5
"Corn",2016-03-11,366,366,362.25,366,800,366
"Corn",2016-03-14,366,367.75,364.25,366.75,1779,366.75
"Corn",2016-03-15,368.5,369.25,366.25,368.5,159819,368.5
"Corn",2016-03-16,368.25,368.5,366,368.25,111210,368.25
"Corn",2016-03-17,368.5,372,366.5,368.5,104231,368.5
"Corn",2016-03-18,367,369.25,366,367,197301,367
"Corn",2016-03-21,369.5,370,365.75,369.5,96097,369.5
"Corn",2016-03-22,370,371.75,368.75,370,109502,370
"Corn",2016-03-23,368.5,370,366,368.5,148114,368.5
"Corn",2016-03-24,370,370.25,367.25,370,126700,370
"Corn",2016-03-28,370.5,372,367.75,370.5,146167,370.5
"Corn",2016-03-29,373,372.5,368.5,373,127556,373
"Corn",2016-03-30,367,374,369,367,174314,367
"Corn",2016-03-31,351.5,367.25,347.5,351.5,214614,351.5
"Corn",2016-04-01,354,353,347.25,354,522428,354
"Corn",2016-04-04,354.5,355,350.75,354.5,268649,354.5
"Corn",2016-04-05,356.75,357,353.5,356.75,183736,356.75
"Corn",2016-04-06,358,359,355,358,208622,358
"Corn",2016-04-07,361.5,362,357.5,361.5,174258,361.5
"Corn",2016-04-08,362.25,362.75,359,362.25,281791,362.25
"Corn",2016-04-11,356.75,362.25,356,356.75,227920,356.75
"Corn",2016-04-12,362.75,365.5,356.75,362.75,249689,362.75
"Corn",2016-04-13,373.5,374.75,363,373.5,341615,373.5
"Corn",2016-04-14,374,374.5,369.75,374,392883,374
"Corn",2016-04-15,378.5,380.5,372,378.5,296749,378.5
"Corn",2016-04-18,381,384,375,381,295448,381
"Corn",2016-04-19,384.5,386,380,384.5,222137,384.5
"Corn",2016-04-20,394.75,391.75,383.25,394.75,280508,394.75
"Corn",2016-04-21,384.5,402,383.75,384.5,217781,384.5
"Corn",2016-04-22,371.75,384.25,373.25,371.75,191428,371.75
"Corn",2016-04-25,377,385,368.5,377,174983,377
"Corn",2016-04-26,382.25,382.5,374,382.25,123098,382.25
"Corn",2016-04-27,380.75,382.75,377,380.75,110843,380.75
"Corn",2016-04-28,387,390.75,378.5,387,89197,387
"Corn",2016-04-29,390.25,392,385,390.25,74352,390.25
"Corn",2016-05-02,390.25,390.25,383.5,390.25,20109,390.25
"Corn",2016-05-03,378.25,393.5,375.75,378.25,8370,378.25
"Corn",2016-05-04,373.25,377.75,372.5,373.25,5540,373.25
"Corn",2016-05-05,371.75,376.75,368.5,371.75,10039,371.75
"Corn",2016-05-06,376,377.5,372.25,376,2453,376
"Corn",2016-05-09,367.75,379.5,368.5,367.75,1551,367.75
"Corn",2016-05-10,378.5,383,367,378.5,1035,378.5
"Corn",2016-05-11,374,381,371.75,374,841,374
"Corn",2016-05-12,385.25,383.5,374.5,385.25,1093,385.25
"Corn",2016-05-13,382,385.5,380.25,382,787,382
"Corn",2016-05-16,394,393,386.25,394,155078,394
"Corn",2016-05-17,397,398,391.75,397,161780,397
"Corn",2016-05-18,399.5,400.5,394,399.5,193693,399.5
"Corn",2016-05-19,390,397.75,385.5,390,184087,390
"Corn",2016-05-20,394.5,396.75,389,394.5,229117,394.5
"Corn",2016-05-23,397.75,399.25,391,397.75,177947,397.75
"Corn",2016-05-24,397.5,403.25,394.5,397.5,156434,397.5
"Corn",2016-05-25,404.75,405,395.75,404.75,160508,404.75
"Corn",2016-05-26,408.25,409.25,400,408.25,170814,408.25
"Corn",2016-05-27,412.75,412.5,406.5,412.75,223709,412.75
"Corn",2016-05-31,404.75,413,404.75,404.75,174313,404.75
"Corn",2016-06-01,413.75,413.5,401,413.75,205686,413.75
"Corn",2016-06-02,415.25,419.5,412.5,415.25,213032,415.25
"Corn",2016-06-03,418.25,418.25,410.5,418.25,223629,418.25
"Corn",2016-06-06,427.25,427.5,419.25,427.25,183279,427.25
"Corn",2016-06-07,427.75,428,422.5,427.75,223124,427.75
"Corn",2016-06-08,431.25,439.25,426.5,431.25,273076,431.25
"Corn",2016-06-09,426.5,430.25,423.25,426.5,342762,426.5
"Corn",2016-06-10,423,437,420,423,262525,423
"Corn",2016-06-13,430,438,427.5,430,291065,430
"Corn",2016-06-14,436.5,436.75,423.5,436.5,304087,436.5
"Corn",2016-06-15,429,439,430.5,429,236330,429
"Corn",2016-06-16,425.25,429.75,420.5,425.25,186442,425.25
"Corn",2016-06-17,437.75,436.75,423.5,437.75,196401,437.75
"Corn",2016-06-20,421.25,435.75,421.25,421.25,179118,421.25
"Corn",2016-06-21,396.25,422.25,396.25,396.25,204937,396.25
"Corn",2016-06-22,393,401,394,393,292416,393
"Corn",2016-06-23,387.25,392.75,384,387.25,211875,387.25
"Corn",2016-06-24,384.5,390,373.5,384.5,164756,384.5
"Corn",2016-06-27,385.25,392,383,385.25,180562,385.25
"Corn",2016-06-28,385.25,398.25,382.5,385.25,123573,385.25
"Corn",2016-06-29,372.75,387.25,373.5,372.75,121380,372.75
"Corn",2016-06-30,358.75,377.5,355.75,358.75,99434,358.75
"Corn",2016-07-01,353,362.25,351.75,353,37491,353
"Corn",2016-07-05,344,350.5,333.75,344,6927,344
"Corn",2016-07-06,335.75,346.5,333,335.75,4788,335.75
"Corn",2016-07-07,335.5,348,334.75,335.5,4287,335.5
"Corn",2016-07-08,349.75,349,336.75,349.75,2550,349.75
"Corn",2016-07-11,343.75,354.75,341.75,343.75,1160,343.75
"Corn",2016-07-12,349.75,350.25,339.75,349.75,1164,349.75
"Corn",2016-07-13,365.75,366.5,348.5,365.75,388,365.75
"Corn",2016-07-14,362.25,374.5,360,362.25,673,362.25
"Corn",2016-07-15,352.25,361,343,352.25,108690,352.25
"Corn",2016-07-18,357,357.25,348.25,357,104622,357
"Corn",2016-07-19,341.75,356.5,342,341.75,84620,341.75
"Corn",2016-07-20,337.5,346.5,335,337.5,88392,337.5
"Corn",2016-07-21,334.25,341.75,332.75,334.25,111929,334.25
"Corn",2016-07-22,335,336,326.75,335,92502,335
"Corn",2016-07-25,334.75,338.25,330.25,334.75,101545,334.75
"Corn",2016-07-26,332.5,336.5,331,332.5,92724,332.5
"Corn",2016-07-27,335.75,338,331.75,335.75,95060,335.75
"Corn",2016-07-28,331.25,338.5,329,331.25,81045,331.25
"Corn",2016-07-29,334.5,334,328.75,334.5,88777,334.5
"Corn",2016-08-01,325.75,333.75,326.5,325.75,102314,325.75
"Corn",2016-08-02,324.25,327.5,319.5,324.25,83565,324.25
"Corn",2016-08-03,325,328.75,322.25,325,120083,325
"Corn",2016-08-04,320.75,326.75,321,320.75,91696,320.75
"Corn",2016-08-05,324.25,325,320,324.25,83083,324.25
"Corn",2016-08-08,325.25,327.5,322.5,325.25,139530,325.25
"Corn",2016-08-09,322.25,326.75,322.25,322.25,148916,322.25
"Corn",2016-08-10,322.5,325.5,321.25,322.5,121417,322.5
"Corn",2016-08-11,321,323.75,320.5,321,148918,321
"Corn",2016-08-12,322.25,321.5,312,322.25,125764,322.25
"Corn",2016-08-15,326.5,329,321,326.5,146083,326.5
"Corn",2016-08-16,327.5,329,324.25,327.5,75700,327.5
"Corn",2016-08-17,330.25,330.75,327,330.25,78795,330.25
"Corn",2016-08-18,332,332,326.5,332,103659,332
"Corn",2016-08-19,334.25,334.75,330,334.25,72273,334.25
"Corn",2016-08-22,333.25,334.5,330.5,333.25,85600,333.25
"Corn",2016-08-23,328.5,333,326.5,328.5,71837,328.5
"Corn",2016-08-24,327.5,330.5,325.5,327.5,90241,327.5
"Corn",2016-08-25,323.5,328.5,322.25,323.5,77905,323.5
"Corn",2016-08-26,316.25,325.25,317,316.25,94419,316.25
"Corn",2016-08-29,311.75,318.75,311.25,311.75,98576,311.75
"Corn",2016-08-30,304,312.75,304.25,304,128342,304
"Corn",2016-08-31,301.5,307.25,302.25,301.5,132215,301.5
"Corn",2016-09-01,311,311,301.75,311,25255,311
"Corn",2016-09-02,316.5,317.75,311,316.5,11499,316.5
"Corn",2016-09-06,316.75,317.75,312.25,316.75,3408,316.75
"Corn",2016-09-07,321,320.75,315,321,2455,321
"Corn",2016-09-08,327,326.5,321.5,327,2568,327
"Corn",2016-09-09,330,330.5,323.75,330,1477,330
"Corn",2016-09-12,329.25,330.5,326,329.25,780,329.25
"Corn",2016-09-13,319.25,330,321,319.25,1200,319.25
"Corn",2016-09-14,322.25,320.5,317.5,322.25,709,322.25
"Corn",2016-09-15,330,334.75,327.5,330,129673,330
"Corn",2016-09-16,337,338.25,327.5,337,131018,337
"Corn",2016-09-19,337.25,340,332.25,337.25,165288,337.25
"Corn",2016-09-20,340.5,342.25,335,340.5,139737,340.5
"Corn",2016-09-21,340,341,338,340,127944,340
"Corn",2016-09-22,336.75,341.5,334.75,336.75,101255,336.75
"Corn",2016-09-23,336.5,338.5,333.75,336.5,122257,336.5
"Corn",2016-09-26,329,336.5,329,329,150668,329
"Corn",2016-09-27,331.75,332.5,327.25,331.75,160536,331.75
"Corn",2016-09-28,329.25,332.5,329,329.25,147073,329.25
"Corn",2016-09-29,329.25,333.5,328,329.25,107525,329.25
"Corn",2016-09-30,336.75,337.5,325,336.75,119728,336.75
"Corn",2016-10-03,346,347.75,335.25,346,258970,346
"Corn",2016-10-04,348.25,349,343.5,348.25,234811,348.25
"Corn",2016-10-05,347.75,349.25,345.25,347.75,158042,347.75
"Corn",2016-10-06,340.5,347.75,338.5,340.5,142713,340.5
"Corn",2016-10-07,339.75,344.75,339.75,339.75,178132,339.75
"Corn",2016-10-11,345.5,347,341,345.5,112526,345.5
"Corn",2016-10-12,337,348.5,336.5,337,148301,337
"Corn",2016-10-13,349.5,348,337.25,349.5,219044,349.5
"Corn",2016-10-14,354.25,358.75,348.75,354.25,216225,354.25
"Corn",2016-10-17,354,357.75,350.25,354,275680,354
"Corn",2016-10-18,353.75,357.5,351.5,353.75,150351,353.75
"Corn",2016-10-19,357.5,357.75,351,357.5,140470,357.5
"Corn",2016-10-20,351,359.25,350.25,351,168837,351
"Corn",2016-10-21,352.5,354.25,350.5,352.5,173299,352.5
"Corn",2016-10-24,348.25,354.5,346.25,348.25,115808,348.25
"Corn",2016-10-25,349.25,352.25,347.25,349.25,152704,349.25
"Corn",2016-10-26,354,355.75,349,354,127783,354
"Corn",2016-10-27,357.5,358.5,352.25,357.5,170676,357.5
"Corn",2016-10-28,355,358.25,354.25,355,197466,355
"Corn",2016-10-31,354.75,358,352.25,354.75,122846,354.75
"Corn",2016-11-01,349,354.75,347.25,349,171941,349
"Corn",2016-11-02,346.25,350.5,344.25,346.25,219271,346.25
"Corn",2016-11-03,348,348.75,345,348,217593,348
"Corn",2016-11-04,348.75,349.75,345.5,348.75,138695,348.75
"Corn",2016-11-07,346.25,349.5,345,346.25,126191,346.25
"Corn",2016-11-08,354.25,356.5,345,354.25,200743,354.25
"Corn",2016-11-09,340.75,355,341.25,340.75,351911,340.75
"Corn",2016-11-10,343.5,346.5,340.25,343.5,323409,343.5
"Corn",2016-11-14,337.25,341,335.5,337.25,212977,337.25
"Corn",2016-11-15,341.5,342,335.75,341.5,181713,341.5
"Corn",2016-11-16,338.5,343.5,339,338.5,190521,338.5
"Corn",2016-11-17,342,343,338.25,342,145238,342
"Corn",2016-11-18,345.5,346.75,340.5,345.5,192488,345.5
"Corn",2016-11-21,349.75,349.75,344.75,349.75,171451,349.75
"Corn",2016-11-22,351,351.75,346,351,169047,351
"Corn",2016-11-23,350.75,350.75,346.5,350.75,197454,350.75
"Corn",2016-11-25,349.25,350.75,348.5,349.25,190746,349.25
"Corn",2016-11-28,348.5,353,346.75,348.5,176197,348.5
"Corn",2016-11-29,336.75,348.25,337.25,336.75,208947,336.75
"Corn",2016-11-30,336.75,341.75,337.25,336.75,190795,336.75
"Corn",2016-12-01,331.75,338.25,331,331.75,35069,331.75
"Corn",2016-12-02,337.5,337.25,332.75,337.5,8929,337.5
"Corn",2016-12-05,349.5,349.25,337.5,349.5,8162,349.5
"Corn",2016-12-06,351,354,348.25,351,4153,351
"Corn",2016-12-07,350.5,351,347.25,350.5,2553,350.5
"Corn",2016-12-08,346.5,352.75,344.25,346.5,2348,346.5
"Corn",2016-12-09,352.5,350.5,344.5,352.5,1936,352.5
"Corn",2016-12-12,354.5,355,349.75,354.5,1723,354.5
"Corn",2016-12-13,356.25,359,353.5,356.25,1998,356.25
"Corn",2016-12-14,351.75,357,353.5,351.75,1367,351.75
"Corn",2016-12-15,356.5,363,356.5,356.5,88567,356.5
"Corn",2016-12-16,356.25,359,353.5,356.25,136198,356.25
"Corn",2016-12-19,353.25,356.75,351.5,353.25,113012,353.25
"Corn",2016-12-20,350.25,353.75,349.25,350.25,93939,350.25
"Corn",2016-12-21,347.25,351.25,346.75,347.25,103799,347.25
"Corn",2016-12-22,347.25,348,346,347.25,105211,347.25
"Corn",2016-12-23,345.75,347.75,345.5,345.75,97049,345.75
"Corn",2016-12-27,355,356,346.25,355,79909,355
"Corn",2016-12-28,348.25,354.75,347.25,348.25,132722,348.25
"Corn",2016-12-29,349.75,351,347.5,349.75,122291,349.75
